Vrbice;49.14479;13.70808
Loučná nad Desnou;50.09752;17.13624
Věrovany;49.46175;17.29384
Kostomlátky;50.17373;14.97984
Dolní Podluží;50.87321;14.60231
Novosedly;49.26137;13.79567
Kamenice nad Lipou;49.31209;15.08472
Střítež;48.76479;14.45051
Dubovice;49.43106;15.17355
Osek;49.31692;13.97743
Raškovice;49.62002;18.45912
Krásná;49.56248;18.47793
Bradáčov;49.49089;14.87557
Budislav;49.29223;14.84953
Pňovice;49.71932;17.15192
Radkovy;49.43414;17.62218
Přestavlky;49.39426;17.4801
Radslavice;49.47873;17.51427
Okrouhlá;49.41731;14.35894
Sobíšky;49.50917;17.45
Vacovice;49.14195;13.78194
Kačice;50.16447;13.99698
Zbytiny;48.93931;13.98358
Hrazany;49.51677;14.3284
Hrejkovice;49.48541;14.29191
Tlumačov;49.38709;12.92645
Trhanov;49.42259;12.84512
Pržno;49.39366;17.93271
Ledenice;48.93541;14.60576
Libín;48.96825;14.68367
Lipí;48.9494;14.36556
Lišov;49.04273;14.60854
Pětihosty;49.88647;14.70671
Bačkovice;48.96743;15.58507
Mělnické Vtelno;50.35475;14.68015
Mšeno;50.44739;14.62696
Nebužely;50.39711;14.5928
Čečelice;50.29278;14.62104
Seletice;50.32434;15.09099
Stříbrná Skalice;49.9068;14.84434
Dobročkovice;49.16545;17.11002
Úsilné;49.01201;14.50861
Věstín;49.55788;16.35203
Boseň;50.51273;15.03484
Hosty;49.25903;14.38603
Dolní Beřkovice;50.38571;14.43491
Stožice;49.12532;14.137
Žižice;50.24764;14.15805
Katusice;50.44612;14.78268
Vrdy;49.92386;15.46298
Žleby;49.88733;15.47633
Strážkovice;48.89538;14.56261
Střížov;48.89123;14.52699
Jabkenice;50.32621;15.02898
Jivina;50.55232;14.95068
Pištín;49.04491;14.35145
Klášter Hradiště nad Jizerou;50.52983;14.94577
Plav;48.90834;14.47956
Luštěnice;50.32577;14.92358
Záryby;50.21444;14.62366
Zlámanec;49.13417;17.63306
Ostrožská Nová Ves;49.00964;17.43815
Malínky;49.15921;17.16649
Choťovice;50.13273;15.33245
Bošilec;49.14821;14.65314
Neplachov;49.13077;14.60186
Otmarov;49.10577;16.67438
Přestavlky;49.59494;13.22152
Štipoklasy;49.82624;15.21622
Tasovice;49.49656;16.44338
Ledce;50.2;14.00995
Chotětov;50.33539;14.79274
Ratměřice;49.65269;14.76314
Čáslav;49.91781;15.39557
Černíny;49.84508;15.22039
Chorušice;50.39544;14.65594
Bernartice;49.68594;15.12285
Libušín;50.1646;14.05243
Nelahozeves;50.27044;14.2938
Neratovice;50.25756;14.49953
Hanušovice;50.09394;16.93187
Ludíkov;49.45453;16.74187
Ostrov u Macochy;49.38793;16.75109
Mříčná;50.59821;15.47283
Bílé Podolí;49.95435;15.48158
Mokrouše;49.71671;13.53318
Písařov;50.01105;16.79951
Honezovice;49.63525;13.04237
Velká Lhota;49.43282;18.03875
Temelín;49.17822;14.38123
Trhové Sviny;48.84614;14.62298
Poběžovice;49.51196;12.80112
Bohdaneč;49.78186;15.22865
Chvatěruby;50.24603;14.34454
Kokořín;50.44203;14.55952
Ždírec;49.63199;15.64498
Miřejovice;50.55722;14.10337
Kly;50.31128;14.50839
Tišice;50.26333;14.56117
Netřebice;50.21435;15.15666
Kostelec nad Labem;50.22888;14.57894
Radvanec;50.76357;14.59263
Dalešice;50.68668;15.19218
Hvozdec;49.8076;13.87943
Kozly;50.45958;13.78707
Úherčice;49.91701;15.67933
Dlouhomilov;49.90469;17.00343
Skvrňov;49.89942;15.0013
Starý Kolín;50.00943;15.29004
Tismice;50.05753;14.80412
